,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,avg.CATE,std.CATE,re78,treat,avg.Diameter,std.gbr.CATE,avg.gbr.CATE,std.gp.CATE,avg.gp.CATE,std.br.CATE,avg.br.CATE
21,-1367.7017089843748,,2889.275643920899,-2512.5475738525383,1707.322021484375,148.41497497558703,,1852.1454071044918,,3612.0648925781243,2196.0059661865234,778.6901214599602,-1864.5970458984375,97.25018005371112,2353.1211151123043,,,10613.494003295898,-830.1386993408205,-2111.873046875,-584.7797271728514,,4236.945141601564,3120.1353363037115,,2144.9137298583973,209.98191833496094,1476.1376953125,5816.680966186523,,-1392.056680297851,-3750.7546264648445,,5679.831298828124,-13.364968872070676,-1693.7714599609371,-334.4683013916019,5360.251840209961,,2230.4462158203114,-541.3566314697255,-1402.7836700439448,2473.897885131836,,1114.9553680419922,,1221.0538177490234,-1334.780911254883,1235.8193603515629,,4602.180258178711,4124.04129333496,,7.894906616211301,6560.825717163086,2529.1536376953118,-2854.485232543945,-2618.705361938477,,5412.814950561524,7515.174423217773,-1354.1786529541023,-53.617471313476926,,2252.4717864990243,,-3631.360586547852,6322.045458984375,192.42042236328143,,-543.1417633056644,2569.41442565918,,413.0090820312507,9719.753076171875,-150.84350891113263,5361.227465820313,-2822.0581787109386,5889.550253295898,,2187.9285452105696,1187.3026276922703,5149.5009765625,1.0,94.04376348162394,1187.3026276922703,2187.9285452105696,84.22984571186556,1100.9840127140553,2380.6354826498305,3094.760812017837
22,4496.096704101563,5656.63186340332,706.4174438476557,,,1664.4988159179684,6323.496243286133,1722.0850219726562,4586.9314239501955,,5532.189974975586,4643.707189941406,5328.57451171875,,5204.994802856445,1961.571154785156,2514.749560546875,,5535.440505981445,3307.0672821044923,,2361.5137664794925,3075.2887573242188,7579.698510742187,5389.41057434082,6063.878186035156,,4425.5607788085945,4358.673388671876,,5477.284509277344,2034.6495147705073,,-1619.9623535156252,-793.6431915283201,4286.893615722656,2294.989978027344,,3403.013623046875,4835.768606567382,2196.84704284668,3943.166482543945,,5056.519445800781,4189.320120239257,6497.054443359376,,3534.7738983154295,5511.804788208008,3964.9408325195313,,5778.104238891602,,2682.6500122070315,4187.684167480469,4278.234066772461,,2574.42688293457,9426.372329711914,3150.8341033935544,4189.710403442383,5266.547875976563,6406.601379394531,,5966.184411621094,3458.666140747071,,6253.313623046874,3281.8137329101564,,2944.6931518554684,1054.3337188720702,4787.545178222656,5338.409594726562,1691.3351776123045,,,2176.6223663330074,5430.358801269532,3354.8206176757812,2595.966713694308,1427.8130548828449,6408.9501953125,1.0,88.89612464276647,1427.8130548828449,2595.966713694308,85.76320736823969,3946.378973072752,2351.6702511255044,2482.6648083537134
23,1022.4825378417972,259.63417968750036,,1773.300592041016,-697.5947631835934,,4011.2216857910157,38.84858398437518,900.5182800292969,2090.5457702636722,,2096.035247802734,,-2005.0299377441406,-506.84331665039053,1754.8640014648436,,-493.2970214843749,362.08021240234393,1690.8834323883057,379.91779174804697,2230.276831054687,,-670.365899658203,-1045.6329895019526,,1262.1451171874996,1236.651965332031,1202.554364013672,-3218.4281311035156,,497.10791625976526,-2730.131561279297,,509.27296142578143,3045.6677001953126,1082.1523254394533,1762.2562866210942,1145.9494201660154,,1114.687878417969,-2182.9140441894533,-1189.5678894042967,,,-578.624810791016,1174.1680175781253,-388.62188110351553,-2561.2378845214844,681.9095520019532,1473.0156860351562,,1021.2392517089843,613.9918457031254,-4148.6409362792965,,-3558.3763488769528,1158.6350646972655,-1640.7240905761719,,,2524.3279235839846,-3733.9495117187503,3981.6645202636723,,-1028.0024169921876,650.5365661621095,-947.2292541503907,-4020.250311279297,,-4918.285614013672,-1373.3157043457031,,-775.684631347656,1667.2468505859379,-1726.6242614746097,,-123.36932983398424,2467.740661621094,-530.595281982422,904.2464922604566,1065.9618338358168,1991.4000244140625,1.0,7.0248165217670895,1065.9618338358168,904.2464922604566,66.85524632024563,474.44408651386874,2349.6901439482385,1575.8257016364169
24,1068.6970947265627,,-1519.2161621093755,2055.755908203125,-341.91455078125,,-86.72537078857476,1647.1204101562498,,1169.2527099609379,-211.00120086669904,100.79897460937445,1785.917720031738,,2196.00068359375,-1342.124511718751,1983.862524414063,,917.9091064453123,1724.7776611328127,2037.5481689453136,-843.5969726562507,,832.8136962890621,,2179.3602050781246,7.975878906249818,-1701.4050781249998,,999.8450439453127,97.59782714843732,-506.2007324218748,,871.71240234375,645.135229492188,1408.8573974609371,,-814.9679687500002,3324.7183349609368,2160.5489501953125,1854.2314453125,,1470.4102294921877,-2276.3690185546875,287.4732666015625,873.9022460937504,-1582.3113327026367,,286.042724609375,94.15327148437518,,2364.8895751953132,-85.74323730468768,139.36501464843695,,-306.53774414062536,-294.65346679687536,1840.0532913208008,579.6261718750002,,-195.06631317138635,1724.3478271484382,-1037.4791015625005,,970.2745361328125,-2373.5984619140627,634.307148742676,,,887.7418701171873,403.3693115234373,319.2704345703123,-392.60031738281214,,-473.8043258666994,1764.2236328125,-1756.7533935546871,,479.9103271484373,1136.9873733520508,389.41990885988855,1518.0549156436457,6281.43310546875,1.0,1053718.587281872,1518.0549156436457,389.41990885988855,90.34316337775516,449.42238791360404,2356.7476688489364,-1863.139906514909
25,,1959.449948120117,-125.99653015136755,1115.0650390624996,1870.199841308594,,883.5572845458983,1685.9151519775387,-621.8358306884766,,881.4109619140627,-0.5078887939453125,174.64891967773474,-817.7751251220698,218.64741516113236,,-1478.618298339844,2228.788070678711,,481.98815612792987,,255.9017517089851,1121.5901214599612,-546.9264434814454,-83.00614929199219,-1559.2719635009762,,-1595.7641723632814,811.277658081055,-3380.367868041992,347.15016174316406,,-1694.1735626220707,-344.1363372802739,-1581.5830261230467,,2149.3912200927734,,676.8422668457024,-2203.5221649169926,,-2564.597860717773,-2181.572589111328,895.7639495849612,-926.570162963867,-4047.811538696289,,-638.8354705810543,-2043.7128845214843,,-333.9531829833977,690.0836212158201,,-2218.076065063476,-812.0520477294922,1508.9425903320312,510.4019592285149,,-1474.2839141845707,462.23974304199237,-1188.964056396484,,-684.094821166992,1997.0030487060544,-743.1993438720701,-589.9051116943365,,-822.1578033447267,-1584.7173522949224,1262.1344085693363,-2537.7304962158205,,1046.603704833985,,1156.242379760742,-2615.2038055419926,310.13968505859384,2609.209518432617,,-156.45762634277344,554.6393385479341,934.962917605978,11163.169921875,1.0,9.28671721606515,934.962917605978,554.6393385479341,66.75954396292963,63.61516097662701,2339.842644644326,1021.3011041389682
26,3455.3874572753903,2041.0540466308594,4174.323394775391,,,5896.96514892578,5986.8958190917965,488.77801856994665,401.37095947265607,,5965.553619384765,4764.3528503417965,6314.001959228515,,2862.7089965820314,4598.817224121094,3721.1241821289063,1281.629483413696,,6238.50884399414,6290.934191894531,5210.095550537109,747.1611606597908,,5082.76900024414,2646.690289306641,,2266.342105484009,3785.2102172851564,4575.98901977539,,2703.3981201171873,,-63.06476440429651,4638.859933853149,931.1978000640866,3721.387506103515,2236.174908447266,,5119.778033447265,,4506.772174072266,3107.667053222656,7213.639361572265,5037.416320800781,,5620.781060791015,3354.982092285157,3496.542633056641,4068.4615783691415,,-958.3095729827883,,2697.4646118164064,4790.13501586914,2942.2226474761965,,5274.31650390625,7561.923974609374,3062.9646118164064,5448.721301269531,,4634.12310180664,1316.5658264160156,2555.933020019531,,2540.409045410156,6456.321685791016,3805.930572509765,1398.0907444000245,,5421.573828125,3987.2402954101562,100.50699195861762,819.9788974761968,,1250.597610855103,5729.485894775391,2118.8125034332274,,3605.1573293406304,1126.2358710887886,9642.9990234375,1.0,20.571816697113686,1126.2358710887886,3605.1573293406304,71.25800907606451,3565.227974368029,2353.9167117087586,1966.6485393787107
27,1314.4587497711182,-1564.2267517089845,-1126.3207759857178,,-2921.583492660522,2196.8108489990236,860.5128299713137,,-219.21570434570367,2283.3223606109623,-489.3949428558353,,1961.817135620117,625.4107913970947,-562.3985347747803,,3524.812353897095,,-55.32647399902362,-1095.7993801116945,530.6481384277349,-1.0605072021489832,,2321.6467777252196,1122.611658096313,2441.366793823242,,-165.60999755859393,,-528.7701442718503,376.12769203186053,-1209.8722930908207,4028.523682022095,,-528.9512695312505,2323.5734531402586,292.0202640533453,,-126.25845336914062,3154.6551605224613,1531.1636749267573,2411.6759250640866,,-88.50372581481906,-2279.411022567749,,1586.7093261718755,1327.6844696044927,458.54239540100116,445.3508758544922,1213.5970947265623,,2680.6142791748043,-1954.3837341308595,,2042.2373229980467,1781.9846439361568,,1248.6015628814698,1487.8025299072265,2280.2114685058596,1195.8512145996092,,3246.0993747711186,1571.9727634429937,2703.673709106445,-1785.4255676269531,,1920.7760135650633,112.39487915039035,-779.6192657470701,,2851.130026245117,-1090.7386196136476,1458.504125976563,,1871.506237792969,-1768.0847259521483,758.9078159332275,,1307.0589848798625,1042.2322898786213,9897.048828125,1.0,5.597173511818702,1042.2322898786213,1307.0589848798625,66.7527036228673,649.9096113446606,2350.551211871804,1655.667112409545
28,4496.008749389648,2534.1599304199226,234.79215698242115,,-1692.280841064453,,1357.4033782958986,2137.5854370117186,4779.914840698242,2743.9184173583985,1044.077069091797,,,-693.5366699218748,1296.5016784667969,1618.6877380371097,,2478.578353881836,1837.4617370605474,1785.3374206542967,5865.89193725586,3242.7248413085945,2096.587063598633,,-1082.0427062988274,,-1473.4866577148432,3433.3832672119142,2040.8066101074219,2192.850183105469,1089.85601196289,,1626.8243103027344,-446.85455017089816,-2885.356011962891,,3123.019656372071,1430.2837005615233,,3971.397540283204,1964.3601654052727,,4225.290911865235,912.3741485595701,1918.208685302734,5221.367669677735,,1124.4133026123054,,793.4017395019537,1418.3633728027344,5160.442434692383,14.087615966796875,,3448.5625915527344,2767.1504516601562,1386.1222717285154,,2698.008947753906,392.7285339355467,6747.9067810058605,1126.0217193603512,,356.9731536865238,2779.2615447998046,84.83749389648438,634.3989440917967,,807.3405456542969,,2300.61078491211,3519.8497802734382,1067.9096618652338,,1850.1771606445318,933.9754211425789,5632.233987426757,1530.2355316162111,4071.328927612305,,1933.1171269953554,787.4762471520716,11142.8701171875,1.0,18.315985420135846,787.4762471520716,1933.1171269953554,83.7452477528774,1726.9561788439125,2346.7926970394606,1683.9415164971329
29,,2477.9891326904294,-101.47207946777371,1248.549340820312,2397.514196777344,,721.4976776123049,1685.9151519775387,,2070.208444213867,791.4429321289062,308.17926940917914,1159.5340759277346,1618.6972320556642,370.9196502685545,,110.57230224609339,1689.3126434326168,,828.452243041992,-158.3891418457033,-176.6530090332035,1121.5901214599612,,750.7364410400387,554.5426361083987,1103.0299407958987,,554.0333160400392,,2161.4857086181637,-2943.575885009766,1829.1728210449219,,-663.1972045898442,1200.02438659668,,-762.195150756836,-92.49772338867206,462.1143707275387,982.4203765869142,,632.5833679199222,1099.5901947021484,-205.52049560546857,,-1380.6947509765623,807.124960327149,,-539.3769683837891,-333.9531829833977,885.4104156494141,-238.4600494384763,,357.3308593749998,1027.4798950195313,300.2904357910156,,-119.72679138183594,927.6210174560551,697.9514343261721,,-216.3520690917967,1469.4765106201166,,1891.1231658935544,2072.6902221679684,-289.8074127197269,-1388.8230285644536,2234.9284881591802,,-366.6393005371092,1049.0058532714847,-238.7763580322271,1156.242379760742,,310.13968505859384,2682.9787811279293,1815.9416778564455,,618.6290357605723,934.962917605978,16218.0400390625,1.0,10.01385648518853,934.962917605978,618.6290357605723,67.1062173763168,179.34766874431824,2339.177856280322,941.4596933658399
30,,259.63417968750036,-2513.613055419922,1773.300592041016,,703.6737854003904,4011.2216857910157,38.84858398437518,,2090.5457702636722,1573.802545166016,2096.035247802734,3051.4281066894528,,-506.84331665039053,1754.8640014648436,-1896.9516662597662,,362.08021240234393,1690.8834323883057,379.91779174804697,2230.276831054687,,-670.365899658203,-1045.6329895019526,-1619.790350341797,1262.1451171874996,,1202.554364013672,-3218.4281311035156,-440.8314941406252,,-2730.131561279297,1634.500567626953,,3045.6677001953126,1082.1523254394533,1762.2562866210942,1145.9494201660154,,,-2182.9140441894533,-1189.5678894042967,1082.0504211425782,-2441.3788269042966,-578.624810791016,,-388.62188110351553,,681.9095520019532,1473.0156860351562,16.395642089843932,1021.2392517089843,613.9918457031254,,2361.1274597167967,-3558.3763488769528,1158.6350646972655,,594.4697021484371,-1186.1312561035156,2524.3279235839846,,3981.6645202636723,2289.5914646148685,-1028.0024169921876,,-947.2292541503907,-4020.250311279297,1439.2568298339847,,-1373.3157043457031,-2843.4965515136723,-775.684631347656,,-1726.6242614746097,3708.858923339844,,2467.740661621094,-530.595281982422,904.2464922604566,1065.9618338358168,995.7001953125,1.0,6.98215103098821,1065.9618338358168,904.2464922604566,66.85524632024563,474.44408651386874,2349.6901439482385,1575.8257016364169
31,984.8179962158201,,-101.47207946777371,1248.549340820312,,-3605.835583496094,721.4976776123049,1685.9151519775387,266.33067321777344,,791.4429321289062,308.17926940917914,1159.5340759277346,1618.6972320556642,370.9196502685545,,110.57230224609339,,-1959.6691802978517,828.452243041992,-158.3891418457033,,1121.5901214599612,357.53628234863254,,554.5426361083987,1103.0299407958987,-1595.7641723632814,554.0333160400392,,2161.4857086181637,-2943.575885009766,,-344.1363372802739,-663.1972045898442,1200.02438659668,1774.9141693115234,,-92.49772338867206,462.1143707275387,982.4203765869142,,632.5833679199222,1099.5901947021484,-205.52049560546857,,-1380.6947509765623,807.124960327149,-1335.5396240234372,-539.3769683837891,-333.9531829833977,,-238.4600494384763,-1600.5870758056635,357.3308593749998,,300.2904357910156,269.8377105712889,-119.72679138183594,,,-443.6308929443362,-216.3520690917967,1469.4765106201166,,1891.1231658935544,2072.6902221679684,-289.8074127197269,-1388.8230285644536,,-1630.5145568847656,-366.6393005371092,,-238.7763580322271,1156.242379760742,-845.2255371093752,310.13968505859384,2682.9787811279293,,-1615.1848724365232,618.6290357605723,934.962917605978,0.0,1.0,10.294079422582648,934.962917605978,618.6290357605723,67.1062173763168,179.34766874431824,2339.177856280322,941.4596933658399
32,-851.6464935302729,1672.9415435791016,-427.02297363281195,,-1524.1923919677738,-2077.2131683349617,,-2816.4044189453125,-1519.2928558349613,1620.9239410400387,-1726.2783447265629,,-2496.1932373046866,19.743740844726744,,1637.9780181884762,-3073.574243164062,1650.374795532226,-894.8574310302738,,-1139.4434082031248,-565.0494964599611,-1873.1743988037106,,,-1833.1095062255854,336.4564849853523,-30.056176757811954,-1397.1951751708984,,-834.8277587890625,-1170.4476165771484,,-1198.491415405273,105.70880432128888,-175.7775970458979,-1091.009237670898,281.8337310791021,,-935.2764251708977,,135.2553619384762,-1139.4434082031248,-2240.311264038086,-1533.4981781005863,-3134.7762451171875,1129.9206207275392,,-2100.685556030273,-203.68890075683612,,-913.4004486083986,-444.87254333496094,-2086.6436370849615,,-1184.3347656249998,-886.9754394531255,-86.70213317871094,-1307.5758148193354,,,-2434.693295288086,-1381.1003753662108,2005.1392730712887,-511.69932556152344,1593.3409576416016,,-2554.99384765625,641.6090728759773,-2488.9410736083983,,-2529.945263671875,-651.7363769531257,-404.12217712402344,,546.4000885009773,-527.5735687255856,,-1536.44189453125,-2464.9524993896484,-938.4393033488823,1103.0776941471358,26372.279296875,1.0,72362.28245803928,1103.0776941471358,-938.4393033488823,90.34315430170473,-834.046528515772,2350.2668799440576,271.523329235916
33,3200.513983154297,4739.88306274414,,2968.089627075195,,3908.7388427734377,3211.9071105957028,3362.4322174072267,4314.8157409667965,3564.3552215576174,,5088.889498901368,,4410.99130859375,6074.759057617188,4829.467724609375,4806.271020507813,2989.477136230469,4478.207373046875,,4660.958300781251,3976.023120117188,,6232.586694335937,5314.484448242188,3228.8099609375,,3902.5458465576176,6172.810034179687,7131.311132812501,5549.441503906251,,7805.185253906251,,1649.079479980469,2550.7448608398436,4279.165686035156,,7318.900219726563,2889.0885742187497,3847.2674621582037,6168.291748046875,,3603.078439331055,,6291.8974609375,2731.090020751953,4909.784582519531,4616.073657226562,,4479.673098754883,4046.8136230468754,,4391.603179931641,3299.682666015625,3286.1407562255863,,2564.3886779785153,5704.434643554687,5717.650518798829,5101.006127929688,3346.3822113037113,,1879.3671905517579,2930.603994750977,6945.832714843749,,2889.0885742187497,,2605.653158569336,4167.556103515625,4804.41494140625,3865.164599609375,5485.227127075195,,3552.472436523438,4075.7926116943363,1752.2789367675782,,5658.562957763672,4033.0446202900844,1294.3161909892349,6551.591796875,1.0,270.430487030572,1294.3161909892349,4033.0446202900844,89.69172983832874,4246.975907415987,2346.542770475247,2963.686630180729
